branch_index,point_index,par,mu,l0,mode_k
0,312,2.582479,0.003010,10.971543,0.250000
0,313,2.504799,0.003208,10.483103,0.250000
0,314,2.433797,0.003406,10.089502,0.250000
0,315,2.362749,0.003608,9.620697,0.250000
0,316,2.298278,0.003808,9.241193,0.250000
0,317,2.235358,0.004011,8.826462,0.250000
0,318,2.175659,0.004214,8.416531,0.250000
0,319,2.117585,0.004421,7.973086,0.250000
0,320,2.065899,0.004623,7.606392,0.250000
0,321,2.014177,0.004831,7.168147,0.250000
0,322,1.968769,0.005034,6.799706,0.250000
0,323,1.924879,0.005240,6.393970,0.250000
0,324,1.884113,0.005445,5.984889,0.250000
0,325,1.844921,0.005653,5.540685,0.250000
0,326,1.811966,0.005855,5.151276,0.250000
0,327,1.780539,0.006059,4.723243,1.250000
0,328,1.752228,0.006262,4.285824,1.250000
0,329,1.727037,0.006465,3.837447,1.250000
0,330,1.703417,0.006669,3.352390,1.250000
0,331,1.686066,0.006866,2.901976,1.250000
0,332,1.670284,0.007065,2.411145,1.250000
0,333,1.657664,0.007262,1.902905,1.250000
0,334,1.648221,0.007458,1.375609,1.250000
0,335,1.641972,0.007652,0.827590,1.250000
0,336,1.638938,0.007845,0.567987,1.250000
0,337,1.639142,0.008035,0.537140,1.250000
0,338,1.642609,0.008224,0.508475,1.250000
0,339,1.649369,0.008411,0.481766,1.250000
0,340,1.659458,0.008596,0.456815,1.250000
0,341,1.672916,0.008779,0.433454,1.250000
0,342,1.689792,0.008959,0.411532,1.250000
0,343,1.710142,0.009138,0.390914,1.250000
0,344,1.734033,0.009315,0.371483,1.250000
0,345,1.761540,0.009490,0.353134,1.250000
0,346,1.792754,0.009663,0.335771,1.250000
0,347,1.827780,0.009834,0.319309,1.250000
0,348,1.866736,0.010003,0.303672,1.250000
0,349,1.909759,0.010170,0.288790,1.250000
0,350,1.957006,0.010336,0.274601,1.250000
0,351,2.008653,0.010499,0.261050,1.250000
0,352,2.064897,0.010661,0.248085,1.250000
0,353,2.125960,0.010821,0.235662,1.250000
0,354,2.192082,0.010979,0.223741,1.250000
0,355,2.263530,0.011135,0.212286,1.250000
0,356,2.340589,0.011289,0.201265,1.250000
0,357,2.423560,0.011441,0.190654,1.250000
0,358,2.512757,0.011590,0.180429,1.250000
0,359,2.608493,0.011738,0.170573,1.250000
0,360,2.711073,0.011882,0.161073,1.250000
0,361,2.820774,0.012024,0.151919,1.250000
0,362,2.937827,0.012162,0.143106,1.250000
0,363,3.062390,0.012297,0.134635,1.250000
0,364,3.194530,0.012428,0.126508,1.250000
0,365,3.334196,0.012554,0.118729,1.250000
0,366,3.481207,0.012675,0.111306,1.250000
0,367,3.635245,0.012791,0.104245,1.250000
0,368,3.795867,0.012901,0.097551,1.250000
0,369,3.962525,0.013005,0.091227,1.250000
0,370,4.134599,0.013103,0.085272,1.250000
0,371,4.311435,0.013196,0.079681,1.250000
0,372,4.492378,0.013282,0.074445,1.250000
0,373,4.676804,0.013362,0.069550,1.250000
0,374,4.864142,0.013437,0.064983,1.250000
0,375,5.053885,0.013506,0.060725,1.250000
0,376,5.245596,0.013570,0.056759,1.250000
0,377,5.438903,0.013630,0.053066,1.250000
0,378,5.633498,0.013686,0.049627,1.250000
0,379,5.829127,0.013737,0.046424,1.250000
0,380,6.025586,0.013785,0.043439,1.250000
0,381,6.222706,0.013830,0.040657,1.250000
0,382,6.420356,0.013871,0.038064,1.250000
0,383,6.618428,0.013910,0.035642,1.250000
