,alpha,L,beta_factor,rho0,poltime_mode,poltime_dscore
25100,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25101,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25102,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25103,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25104,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25105,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25106,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25107,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25108,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25109,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25110,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25111,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25112,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25113,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25114,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25115,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25116,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25117,15.0,3.746153846153846,1.0,0.4,10.01,10.01
25118,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25119,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25120,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25121,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25122,15.0,3.746153846153846,1.0,0.4,25.025,20.02
25123,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25124,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25125,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25126,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25127,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25128,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25129,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25130,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25131,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25132,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25133,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25134,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25135,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25136,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25137,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25138,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25139,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25140,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25141,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25142,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25143,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25144,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25145,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25146,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25147,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25148,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25149,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25150,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25151,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25152,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25153,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25154,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25155,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25156,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25157,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25158,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25159,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25160,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25161,15.0,3.746153846153846,1.0,0.4,,
25162,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25163,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25164,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25165,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25166,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25167,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25168,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25169,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25170,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25171,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25172,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25173,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25174,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25175,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25176,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25177,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25178,15.0,3.746153846153846,1.0,0.4,10.01,10.01
25179,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25180,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25181,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25182,15.0,3.746153846153846,1.0,0.4,5.005,5.005
25183,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25184,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25185,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25186,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25187,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25188,15.0,3.746153846153846,1.0,0.4,15.015,10.01
25189,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25190,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25191,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25192,15.0,3.746153846153846,1.0,0.4,10.01,5.005
25193,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25194,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25195,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25196,15.0,3.746153846153846,1.0,0.4,0.0,0.0
25197,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25198,15.0,3.746153846153846,1.0,0.4,5.005,0.0
25199,15.0,3.746153846153846,1.0,0.4,0.0,0.0
26500,20.0,3.543589743589744,1.5,0.4,180.1802,130.1301
26501,20.0,3.543589743589744,1.5,0.4,370.3704,320.3203
26502,20.0,3.543589743589744,1.5,0.4,150.1502,100.1001
26503,20.0,3.543589743589744,1.5,0.4,240.2402,195.1952
26504,20.0,3.543589743589744,1.5,0.4,215.2152,170.1702
26505,20.0,3.543589743589744,1.5,0.4,190.1902,140.1401
26506,20.0,3.543589743589744,1.5,0.4,290.2903,245.2452
26507,20.0,3.543589743589744,1.5,0.4,315.3153,265.2653
26508,20.0,3.543589743589744,1.5,0.4,125.1251,80.0801
26509,20.0,3.543589743589744,1.5,0.4,155.1552,110.1101
26510,20.0,3.543589743589744,1.5,0.4,220.2202,175.1752
26511,20.0,3.543589743589744,1.5,0.4,205.2052,155.1552
26512,20.0,3.543589743589744,1.5,0.4,200.2002,150.1502
26513,20.0,3.543589743589744,1.5,0.4,260.2603,210.2102
26514,20.0,3.543589743589744,1.5,0.4,200.2002,155.1552
26515,20.0,3.543589743589744,1.5,0.4,195.1952,145.1451
26516,20.0,3.543589743589744,1.5,0.4,275.2753,225.2252
26517,20.0,3.543589743589744,1.5,0.4,210.2102,160.1602
26518,20.0,3.543589743589744,1.5,0.4,195.1952,150.1502
26519,20.0,3.543589743589744,1.5,0.4,280.2803,230.2302
26520,20.0,3.543589743589744,1.5,0.4,185.1852,135.1351
26521,20.0,3.543589743589744,1.5,0.4,270.2703,220.2202
26522,20.0,3.543589743589744,1.5,0.4,205.2052,155.1552
26523,20.0,3.543589743589744,1.5,0.4,435.4354,385.3854
26524,20.0,3.543589743589744,1.5,0.4,140.1401,90.0901
26525,20.0,3.543589743589744,1.5,0.4,190.1902,140.1401
26526,20.0,3.543589743589744,1.5,0.4,195.1952,145.1451
26527,20.0,3.543589743589744,1.5,0.4,300.3003,250.2503
26528,20.0,3.543589743589744,1.5,0.4,365.3654,315.3153
26529,20.0,3.543589743589744,1.5,0.4,195.1952,145.1451
26530,20.0,3.543589743589744,1.5,0.4,250.2503,205.2052
26531,20.0,3.543589743589744,1.5,0.4,470.4705,420.4204
26532,20.0,3.543589743589744,1.5,0.4,270.2703,220.2202
26533,20.0,3.543589743589744,1.5,0.4,140.1401,95.0951
26534,20.0,3.543589743589744,1.5,0.4,245.2452,195.1952
26535,20.0,3.543589743589744,1.5,0.4,215.2152,165.1652
26536,20.0,3.543589743589744,1.5,0.4,245.2452,195.1952
26537,20.0,3.543589743589744,1.5,0.4,230.2302,180.1802
26538,20.0,3.543589743589744,1.5,0.4,170.1702,120.1201
26539,20.0,3.543589743589744,1.5,0.4,165.1652,120.1201
26540,20.0,3.543589743589744,1.5,0.4,260.2603,215.2152
26541,20.0,3.543589743589744,1.5,0.4,165.1652,115.1151
26542,20.0,3.543589743589744,1.5,0.4,210.2102,165.1652
26543,20.0,3.543589743589744,1.5,0.4,170.1702,120.1201
26544,20.0,3.543589743589744,1.5,0.4,200.2002,150.1502
26545,20.0,3.543589743589744,1.5,0.4,180.1802,130.1301
26546,20.0,3.543589743589744,1.5,0.4,145.1451,100.1001
26547,20.0,3.543589743589744,1.5,0.4,345.3453,295.2953
26548,20.0,3.543589743589744,1.5,0.4,155.1552,110.1101
26549,20.0,3.543589743589744,1.5,0.4,160.1602,110.1101
26550,20.0,3.543589743589744,1.5,0.4,225.2252,175.1752
26551,20.0,3.543589743589744,1.5,0.4,185.1852,135.1351
26552,20.0,3.543589743589744,1.5,0.4,205.2052,155.1552
26553,20.0,3.543589743589744,1.5,0.4,390.3904,340.3403
26554,20.0,3.543589743589744,1.5,0.4,150.1502,100.1001
26555,20.0,3.543589743589744,1.5,0.4,470.4705,420.4204
26556,20.0,3.543589743589744,1.5,0.4,160.1602,115.1151
26557,20.0,3.543589743589744,1.5,0.4,180.1802,130.1301
26558,20.0,3.543589743589744,1.5,0.4,265.2653,215.2152
26559,20.0,3.543589743589744,1.5,0.4,195.1952,150.1502
26560,20.0,3.543589743589744,1.5,0.4,315.3153,265.2653
26561,20.0,3.543589743589744,1.5,0.4,215.2152,165.1652
26562,20.0,3.543589743589744,1.5,0.4,265.2653,215.2152
26563,20.0,3.543589743589744,1.5,0.4,165.1652,115.1151
26564,20.0,3.543589743589744,1.5,0.4,325.3253,280.2803
26565,20.0,3.543589743589744,1.5,0.4,170.1702,125.1251
26566,20.0,3.543589743589744,1.5,0.4,195.1952,150.1502
26567,20.0,3.543589743589744,1.5,0.4,250.2503,200.2002
26568,20.0,3.543589743589744,1.5,0.4,300.3003,250.2503
26569,20.0,3.543589743589744,1.5,0.4,245.2452,195.1952
26570,20.0,3.543589743589744,1.5,0.4,170.1702,120.1201
26571,20.0,3.543589743589744,1.5,0.4,245.2452,195.1952
26572,20.0,3.543589743589744,1.5,0.4,245.2452,195.1952
26573,20.0,3.543589743589744,1.5,0.4,120.1201,70.0701
26574,20.0,3.543589743589744,1.5,0.4,330.3303,285.2853
26575,20.0,3.543589743589744,1.5,0.4,165.1652,115.1151
26576,20.0,3.543589743589744,1.5,0.4,170.1702,120.1201
26577,20.0,3.543589743589744,1.5,0.4,170.1702,125.1251
26578,20.0,3.543589743589744,1.5,0.4,190.1902,140.1401
26579,20.0,3.543589743589744,1.5,0.4,255.2553,205.2052
26580,20.0,3.543589743589744,1.5,0.4,235.2352,190.1902
26581,20.0,3.543589743589744,1.5,0.4,275.2753,225.2252
26582,20.0,3.543589743589744,1.5,0.4,155.1552,105.1051
26583,20.0,3.543589743589744,1.5,0.4,275.2753,225.2252
26584,20.0,3.543589743589744,1.5,0.4,175.1752,125.1251
26585,20.0,3.543589743589744,1.5,0.4,325.3253,280.2803
26586,20.0,3.543589743589744,1.5,0.4,235.2352,185.1852
26587,20.0,3.543589743589744,1.5,0.4,150.1502,100.1001
26588,20.0,3.543589743589744,1.5,0.4,285.2853,235.2352
26589,20.0,3.543589743589744,1.5,0.4,340.3403,290.2903
26590,20.0,3.543589743589744,1.5,0.4,335.3353,285.2853
26591,20.0,3.543589743589744,1.5,0.4,895.8959,845.8458
26592,20.0,3.543589743589744,1.5,0.4,280.2803,230.2302
26593,20.0,3.543589743589744,1.5,0.4,150.1502,105.1051
26594,20.0,3.543589743589744,1.5,0.4,330.3303,280.2803
26595,20.0,3.543589743589744,1.5,0.4,285.2853,235.2352
26596,20.0,3.543589743589744,1.5,0.4,300.3003,250.2503
26597,20.0,3.543589743589744,1.5,0.4,295.2953,245.2452
26598,20.0,3.543589743589744,1.5,0.4,185.1852,135.1351
26599,20.0,3.543589743589744,1.5,0.4,270.2703,225.2252
28500,15.0,3.543589743589744,0.5,0.4,45.045,40.04
28501,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28502,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28503,15.0,3.543589743589744,0.5,0.4,15.015,5.005
28504,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28505,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28506,15.0,3.543589743589744,0.5,0.4,45.045,40.04
28507,15.0,3.543589743589744,0.5,0.4,60.0601,55.0551
28508,15.0,3.543589743589744,0.5,0.4,45.045,35.035
28509,15.0,3.543589743589744,0.5,0.4,35.035,30.03
28510,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28511,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28512,15.0,3.543589743589744,0.5,0.4,20.02,10.01
28513,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28514,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28515,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28516,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28517,15.0,3.543589743589744,0.5,0.4,20.02,10.01
28518,15.0,3.543589743589744,0.5,0.4,20.02,10.01
28519,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28520,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28521,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28522,15.0,3.543589743589744,0.5,0.4,20.02,10.01
28523,15.0,3.543589743589744,0.5,0.4,50.0501,40.04
28524,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28525,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28526,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28527,15.0,3.543589743589744,0.5,0.4,25.025,20.02
28528,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28529,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28530,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28531,15.0,3.543589743589744,0.5,0.4,20.02,10.01
28532,15.0,3.543589743589744,0.5,0.4,50.0501,40.04
28533,15.0,3.543589743589744,0.5,0.4,25.025,20.02
28534,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28535,15.0,3.543589743589744,0.5,0.4,45.045,35.035
28536,15.0,3.543589743589744,0.5,0.4,45.045,35.035
28537,15.0,3.543589743589744,0.5,0.4,35.035,30.03
28538,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28539,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28540,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28541,15.0,3.543589743589744,0.5,0.4,45.045,35.035
28542,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28543,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28544,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28545,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28546,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28547,15.0,3.543589743589744,0.5,0.4,45.045,35.035
28548,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28549,15.0,3.543589743589744,0.5,0.4,35.035,30.03
28550,15.0,3.543589743589744,0.5,0.4,15.015,5.005
28551,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28552,15.0,3.543589743589744,0.5,0.4,45.045,35.035
28553,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28554,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28555,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28556,15.0,3.543589743589744,0.5,0.4,45.045,35.035
28557,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28558,15.0,3.543589743589744,0.5,0.4,55.0551,45.045
28559,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28560,15.0,3.543589743589744,0.5,0.4,30.03,25.025
28561,15.0,3.543589743589744,0.5,0.4,30.03,25.025
28562,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28563,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28564,15.0,3.543589743589744,0.5,0.4,20.02,15.015
28565,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28566,15.0,3.543589743589744,0.5,0.4,50.0501,45.045
28567,15.0,3.543589743589744,0.5,0.4,50.0501,40.04
28568,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28569,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28570,15.0,3.543589743589744,0.5,0.4,25.025,20.02
28571,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28572,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28573,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28574,15.0,3.543589743589744,0.5,0.4,40.04,35.035
28575,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28576,15.0,3.543589743589744,0.5,0.4,20.02,15.015
28577,15.0,3.543589743589744,0.5,0.4,130.1301,120.1201
28578,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28579,15.0,3.543589743589744,0.5,0.4,25.025,20.02
28580,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28581,15.0,3.543589743589744,0.5,0.4,55.0551,45.045
28582,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28583,15.0,3.543589743589744,0.5,0.4,40.04,35.035
28584,15.0,3.543589743589744,0.5,0.4,25.025,20.02
28585,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28586,15.0,3.543589743589744,0.5,0.4,45.045,40.04
28587,15.0,3.543589743589744,0.5,0.4,70.0701,60.0601
28588,15.0,3.543589743589744,0.5,0.4,35.035,30.03
28589,15.0,3.543589743589744,0.5,0.4,15.015,10.01
28590,15.0,3.543589743589744,0.5,0.4,20.02,10.01
28591,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28592,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28593,15.0,3.543589743589744,0.5,0.4,40.04,30.03
28594,15.0,3.543589743589744,0.5,0.4,30.03,20.02
28595,15.0,3.543589743589744,0.5,0.4,35.035,25.025
28596,15.0,3.543589743589744,0.5,0.4,75.0751,65.0651
28597,15.0,3.543589743589744,0.5,0.4,60.0601,50.0501
28598,15.0,3.543589743589744,0.5,0.4,25.025,15.015
28599,15.0,3.543589743589744,0.5,0.4,30.03,20.02
30000,20.0,3.948717948717949,1.0,0.4,175.1752,150.1502
30001,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30002,20.0,3.948717948717949,1.0,0.4,20.02,0.0
30003,20.0,3.948717948717949,1.0,0.4,130.1301,105.1051
30004,20.0,3.948717948717949,1.0,0.4,90.0901,65.0651
30005,20.0,3.948717948717949,1.0,0.4,90.0901,60.0601
30006,20.0,3.948717948717949,1.0,0.4,20.02,0.0
30007,20.0,3.948717948717949,1.0,0.4,50.0501,25.025
30008,20.0,3.948717948717949,1.0,0.4,25.025,5.005
30009,20.0,3.948717948717949,1.0,0.4,15.015,0.0
30010,20.0,3.948717948717949,1.0,0.4,50.0501,20.02
30011,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30012,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30013,20.0,3.948717948717949,1.0,0.4,100.1001,80.0801
30014,20.0,3.948717948717949,1.0,0.4,20.02,0.0
30015,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30016,20.0,3.948717948717949,1.0,0.4,5.005,0.0
30017,20.0,3.948717948717949,1.0,0.4,35.035,5.005
30018,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30019,20.0,3.948717948717949,1.0,0.4,245.2452,220.2202
30020,20.0,3.948717948717949,1.0,0.4,65.0651,40.04
30021,20.0,3.948717948717949,1.0,0.4,30.03,15.015
30022,20.0,3.948717948717949,1.0,0.4,30.03,10.01
30023,20.0,3.948717948717949,1.0,0.4,35.035,10.01
30024,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30025,20.0,3.948717948717949,1.0,0.4,135.1351,110.1101
30026,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30027,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30028,20.0,3.948717948717949,1.0,0.4,20.02,5.005
30029,20.0,3.948717948717949,1.0,0.4,125.1251,100.1001
30030,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30031,20.0,3.948717948717949,1.0,0.4,5.005,0.0
30032,20.0,3.948717948717949,1.0,0.4,30.03,5.005
30033,20.0,3.948717948717949,1.0,0.4,195.1952,165.1652
30034,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30035,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30036,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30037,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30038,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30039,20.0,3.948717948717949,1.0,0.4,55.0551,35.035
30040,20.0,3.948717948717949,1.0,0.4,5.005,0.0
30041,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30042,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30043,20.0,3.948717948717949,1.0,0.4,15.015,0.0
30044,20.0,3.948717948717949,1.0,0.4,70.0701,40.04
30045,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30046,20.0,3.948717948717949,1.0,0.4,80.0801,60.0601
30047,20.0,3.948717948717949,1.0,0.4,5.005,0.0
30048,20.0,3.948717948717949,1.0,0.4,45.045,20.02
30049,20.0,3.948717948717949,1.0,0.4,15.015,0.0
30050,20.0,3.948717948717949,1.0,0.4,75.0751,50.0501
30051,20.0,3.948717948717949,1.0,0.4,30.03,10.01
30052,20.0,3.948717948717949,1.0,0.4,45.045,20.02
30053,20.0,3.948717948717949,1.0,0.4,20.02,0.0
30054,20.0,3.948717948717949,1.0,0.4,60.0601,35.035
30055,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30056,20.0,3.948717948717949,1.0,0.4,90.0901,65.0651
30057,20.0,3.948717948717949,1.0,0.4,15.015,0.0
30058,20.0,3.948717948717949,1.0,0.4,115.1151,85.0851
30059,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30060,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30061,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30062,20.0,3.948717948717949,1.0,0.4,35.035,5.005
30063,20.0,3.948717948717949,1.0,0.4,35.035,15.015
30064,20.0,3.948717948717949,1.0,0.4,5.005,0.0
30065,20.0,3.948717948717949,1.0,0.4,20.02,5.005
30066,20.0,3.948717948717949,1.0,0.4,60.0601,40.04
30067,20.0,3.948717948717949,1.0,0.4,25.025,0.0
30068,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30069,20.0,3.948717948717949,1.0,0.4,5.005,0.0
30070,20.0,3.948717948717949,1.0,0.4,50.0501,35.035
30071,20.0,3.948717948717949,1.0,0.4,110.1101,80.0801
30072,20.0,3.948717948717949,1.0,0.4,15.015,0.0
30073,20.0,3.948717948717949,1.0,0.4,0.0,0.0
30074,20.0,3.948717948717949,1.0,0.4,15.015,0.0
30075,20.0,3.948717948717949,1.0,0.4,20.02,0.0
30076,20.0,3.948717948717949,1.0,0.4,30.03,5.005
30077,20.0,3.948717948717949,1.0,0.4,45.045,20.02
30078,20.0,3.948717948717949,1.0,0.4,20.02,5.005
30079,20.0,3.948717948717949,1.0,0.4,45.045,25.025
30080,20.0,3.948717948717949,1.0,0.4,20.02,0.0
30081,20.0,3.948717948717949,1.0,0.4,90.0901,70.0701
30082,20.0,3.948717948717949,1.0,0.4,25.025,10.01
30083,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30084,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30085,20.0,3.948717948717949,1.0,0.4,5.005,0.0
30086,20.0,3.948717948717949,1.0,0.4,30.03,10.01
30087,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30088,20.0,3.948717948717949,1.0,0.4,10.01,0.0
30089,20.0,3.948717948717949,1.0,0.4,135.1351,110.1101
30090,20.0,3.948717948717949,1.0,0.4,65.0651,40.04
30091,20.0,3.948717948717949,1.0,0.4,260.2603,230.2302
30092,20.0,3.948717948717949,1.0,0.4,55.0551,35.035
30093,20.0,3.948717948717949,1.0,0.4,40.04,15.015
30094,20.0,3.948717948717949,1.0,0.4,175.1752,145.1451
30095,20.0,3.948717948717949,1.0,0.4,40.04,20.02
30096,20.0,3.948717948717949,1.0,0.4,25.025,0.0
30097,20.0,3.948717948717949,1.0,0.4,40.04,10.01
30098,20.0,3.948717948717949,1.0,0.4,30.03,0.0
30099,20.0,3.948717948717949,1.0,0.4,10.01,0.0
31100,20.0,3.948717948717949,0.5,0.4,235.2352,170.1702
31101,20.0,3.948717948717949,0.5,0.4,180.1802,110.1101
31102,20.0,3.948717948717949,0.5,0.4,190.1902,120.1201
31103,20.0,3.948717948717949,0.5,0.4,240.2402,180.1802
31104,20.0,3.948717948717949,0.5,0.4,140.1401,70.0701
31105,20.0,3.948717948717949,0.5,0.4,245.2452,180.1802
31106,20.0,3.948717948717949,0.5,0.4,180.1802,115.1151
31107,20.0,3.948717948717949,0.5,0.4,160.1602,90.0901
31108,20.0,3.948717948717949,0.5,0.4,390.3904,320.3203
31109,20.0,3.948717948717949,0.5,0.4,180.1802,115.1151
31110,20.0,3.948717948717949,0.5,0.4,210.2102,150.1502
31111,20.0,3.948717948717949,0.5,0.4,250.2503,185.1852
31112,20.0,3.948717948717949,0.5,0.4,150.1502,90.0901
31113,20.0,3.948717948717949,0.5,0.4,165.1652,100.1001
31114,20.0,3.948717948717949,0.5,0.4,195.1952,125.1251
31115,20.0,3.948717948717949,0.5,0.4,290.2903,220.2202
31116,20.0,3.948717948717949,0.5,0.4,305.3053,235.2352
31117,20.0,3.948717948717949,0.5,0.4,150.1502,85.0851
31118,20.0,3.948717948717949,0.5,0.4,315.3153,245.2452
31119,20.0,3.948717948717949,0.5,0.4,150.1502,90.0901
31120,20.0,3.948717948717949,0.5,0.4,205.2052,135.1351
31121,20.0,3.948717948717949,0.5,0.4,305.3053,240.2402
31122,20.0,3.948717948717949,0.5,0.4,270.2703,200.2002
31123,20.0,3.948717948717949,0.5,0.4,275.2753,210.2102
31124,20.0,3.948717948717949,0.5,0.4,285.2853,220.2202
31125,20.0,3.948717948717949,0.5,0.4,170.1702,100.1001
31126,20.0,3.948717948717949,0.5,0.4,130.1301,60.0601
31127,20.0,3.948717948717949,0.5,0.4,150.1502,80.0801
31128,20.0,3.948717948717949,0.5,0.4,150.1502,85.0851
31129,20.0,3.948717948717949,0.5,0.4,240.2402,175.1752
31130,20.0,3.948717948717949,0.5,0.4,190.1902,130.1301
31131,20.0,3.948717948717949,0.5,0.4,160.1602,90.0901
31132,20.0,3.948717948717949,0.5,0.4,245.2452,185.1852
31133,20.0,3.948717948717949,0.5,0.4,150.1502,85.0851
31134,20.0,3.948717948717949,0.5,0.4,195.1952,125.1251
31135,20.0,3.948717948717949,0.5,0.4,305.3053,235.2352
31136,20.0,3.948717948717949,0.5,0.4,405.4054,335.3353
31137,20.0,3.948717948717949,0.5,0.4,175.1752,110.1101
31138,20.0,3.948717948717949,0.5,0.4,170.1702,100.1001
