,Unnamed: 0,t,dominant_mode,dscore,amplitude,is_polarized_mode,is_polarized_dscore,pattern_group,alpha,L,beta_factor,rho0
11324383,4,2.4242424242424243,1.0,0.0936994278286762,0.9936730031848444,False,False,2,20.0,6.586206896551724,1.0,0.4
11324416,4,2.4242424242424243,1.5,0.240926123747744,0.9974217425637936,False,False,3,20.0,6.586206896551724,1.0,0.4
11324449,4,2.4242424242424243,1.0,0.152051045972432,0.9956311896659924,False,False,2,20.0,6.586206896551724,1.0,0.4
11324482,4,2.4242424242424243,1.5,0.2914842176740428,0.9980262594905772,False,False,3,20.0,6.586206896551724,1.0,0.4
11324515,4,2.4242424242424243,2.25,0.2828754595683635,0.9828300668660234,False,False,4,20.0,6.586206896551724,1.0,0.4
11324548,4,2.4242424242424243,1.5,0.2436050250623531,0.9956338584778668,False,False,3,20.0,6.586206896551724,1.0,0.4
11324581,4,2.4242424242424243,1.5,0.191452043259878,0.9970832095191344,False,False,3,20.0,6.586206896551724,1.0,0.4
11324614,4,2.4242424242424243,2.25,0.034022825726916,0.9826888423910032,False,False,4,20.0,6.586206896551724,1.0,0.4
11324647,4,2.4242424242424243,2.25,0.0198155230720096,0.9904234391997369,False,False,4,20.0,6.586206896551724,1.0,0.4
11324680,4,2.4242424242424243,1.0,0.075821711497792,0.991408844046224,False,False,2,20.0,6.586206896551724,1.0,0.4
11324713,4,2.4242424242424243,1.25,0.0211320790819824,0.963658678251313,False,False,3,20.0,6.586206896551724,1.0,0.4
11324746,4,2.4242424242424243,1.5,0.5486742140102762,0.9990769118356452,False,True,3,20.0,6.586206896551724,1.0,0.4
11324779,4,2.4242424242424243,1.0,0.1945894045545437,0.99560553593197,False,False,2,20.0,6.586206896551724,1.0,0.4
11324812,4,2.4242424242424243,1.5,0.3868377058361406,0.9980677621591948,False,True,3,20.0,6.586206896551724,1.0,0.4
11324845,4,2.4242424242424243,1.5,0.2049680958859324,0.995047819196564,False,False,3,20.0,6.586206896551724,1.0,0.4
11324878,4,2.4242424242424243,1.5,0.3373551375376584,0.9973343871303118,False,True,3,20.0,6.586206896551724,1.0,0.4
11324911,4,2.4242424242424243,1.5,0.1275450260424401,0.9904979459294616,False,False,3,20.0,6.586206896551724,1.0,0.4
11324944,4,2.4242424242424243,1.5,0.3155266322180662,0.9972197241874856,False,True,3,20.0,6.586206896551724,1.0,0.4
11324977,4,2.4242424242424243,1.25,0.0309605316868316,0.971102787733772,False,False,3,20.0,6.586206896551724,1.0,0.4
11325010,4,2.4242424242424243,1.5,0.2603385243044255,0.9953819252100392,False,False,3,20.0,6.586206896551724,1.0,0.4
11325043,4,2.4242424242424243,1.5,0.3668410616112812,0.997998598685622,False,True,3,20.0,6.586206896551724,1.0,0.4
11325076,4,2.4242424242424243,1.5,0.4144201628059756,0.9984501097898816,False,True,3,20.0,6.586206896551724,1.0,0.4
11325109,4,2.4242424242424243,1.0,0.1409965291105551,0.9949180713543258,False,False,2,20.0,6.586206896551724,1.0,0.4
11325142,4,2.4242424242424243,1.25,0.0003073305358617,0.9608188104309217,False,False,3,20.0,6.586206896551724,1.0,0.4
11325175,4,2.4242424242424243,1.5,0.1038085021053657,0.9898075405550452,False,False,3,20.0,6.586206896551724,1.0,0.4
11325208,4,2.4242424242424243,1.5,0.3303172770568153,0.9982942867578456,False,True,3,20.0,6.586206896551724,1.0,0.4
11325241,4,2.4242424242424243,1.5,0.4144542274256379,0.9983593910174768,False,True,3,20.0,6.586206896551724,1.0,0.4
11325274,4,2.4242424242424243,1.5,0.3498112508508637,0.9977293546548552,False,True,3,20.0,6.586206896551724,1.0,0.4
11325307,4,2.4242424242424243,1.5,0.2567530868612636,0.9977378519867824,False,False,3,20.0,6.586206896551724,1.0,0.4
11325340,4,2.4242424242424243,1.5,0.1734960082043917,0.9922977834656692,False,False,3,20.0,6.586206896551724,1.0,0.4
11325373,4,2.4242424242424243,1.25,0.0233788920403597,0.974286281925242,False,False,3,20.0,6.586206896551724,1.0,0.4
11325406,4,2.4242424242424243,2.25,0.0130038810516898,0.9887460963704752,False,False,4,20.0,6.586206896551724,1.0,0.4
11325439,4,2.4242424242424243,2.25,0.0700224578976221,0.9878713920097402,False,False,4,20.0,6.586206896551724,1.0,0.4
11325472,4,2.4242424242424243,1.5,0.1846204382559926,0.9946506997256076,False,False,3,20.0,6.586206896551724,1.0,0.4
11325505,4,2.4242424242424243,1.5,0.2379159811634796,0.9953494975333242,False,False,3,20.0,6.586206896551724,1.0,0.4
11325538,4,2.4242424242424243,1.5,0.2647690048611126,0.9961272567054764,False,False,3,20.0,6.586206896551724,1.0,0.4
11325571,4,2.4242424242424243,1.5,0.3378992297350913,0.9968100375279996,False,True,3,20.0,6.586206896551724,1.0,0.4
11563204,4,2.4242424242424243,2.25,0.1246269217309537,0.9964449312391096,False,False,4,20.0,10.0,1.0,0.4
11563237,4,2.4242424242424243,2.5,0.162147771204971,0.9962157815182382,False,False,4,20.0,10.0,1.0,0.4
11563270,4,2.4242424242424243,2.5,0.1789499818692308,0.9971069113539298,False,False,4,20.0,10.0,1.0,0.4
11563303,4,2.4242424242424243,2.25,0.3121537624298405,0.999585445418842,False,True,4,20.0,10.0,1.0,0.4
11563336,4,2.4242424242424243,3.25,0.0355824152856368,0.9976252831688934,False,False,4,20.0,10.0,1.0,0.4
11563369,4,2.4242424242424243,2.5,0.1555995796086415,0.9939872808976082,False,False,4,20.0,10.0,1.0,0.4
11563402,4,2.4242424242424243,1.5,0.4050436375149492,0.9999297399973568,False,True,3,20.0,10.0,1.0,0.4
11563435,4,2.4242424242424243,1.5,0.3031786271857933,0.999437087845481,False,True,3,20.0,10.0,1.0,0.4
11563468,4,2.4242424242424243,2.25,0.3113580698254098,0.9989637335743894,False,True,4,20.0,10.0,1.0,0.4
11563501,4,2.4242424242424243,1.5,0.3070813028712485,0.9997741741695786,False,True,3,20.0,10.0,1.0,0.4
11563534,4,2.4242424242424243,2.5,0.0440661031245863,0.9990974175143598,False,False,4,20.0,10.0,1.0,0.4
11563567,4,2.4242424242424243,1.5,0.2745158664618807,0.999396263326073,False,False,3,20.0,10.0,1.0,0.4
11563600,4,2.4242424242424243,2.5,0.1238447515933034,0.9973902322053648,False,False,4,20.0,10.0,1.0,0.4
11563633,4,2.4242424242424243,2.5,0.0242211144254783,0.993650247683982,False,False,4,20.0,10.0,1.0,0.4
11563666,4,2.4242424242424243,2.0,0.1563591343568517,0.9996822835569354,False,False,3,20.0,10.0,1.0,0.4
11563699,4,2.4242424242424243,2.5,0.2607697009115107,0.9976732552569492,False,False,4,20.0,10.0,1.0,0.4
11563732,4,2.4242424242424243,1.5,0.2159349906548759,0.999497246484146,False,False,3,20.0,10.0,1.0,0.4
11563765,4,2.4242424242424243,1.5,0.3710510109811772,0.9987338672709009,False,True,3,20.0,10.0,1.0,0.4
11563798,4,2.4242424242424243,2.5,0.2838273191978251,0.9987231155688474,False,False,4,20.0,10.0,1.0,0.4
11563831,4,2.4242424242424243,2.25,0.2543407923307828,0.9994640480634148,False,False,4,20.0,10.0,1.0,0.4
11563864,4,2.4242424242424243,2.5,0.171042477432279,0.9980950064636356,False,False,4,20.0,10.0,1.0,0.4
11563897,4,2.4242424242424243,2.5,0.0879995347084655,0.997642739318795,False,False,4,20.0,10.0,1.0,0.4
11563930,4,2.4242424242424243,3.25,0.0712415789608185,0.9952189533763708,False,False,4,20.0,10.0,1.0,0.4
11563963,4,2.4242424242424243,2.25,0.0420212211998375,0.998847641486568,False,False,4,20.0,10.0,1.0,0.4
11563996,4,2.4242424242424243,2.5,0.2602923091492563,0.9984004277650405,False,False,4,20.0,10.0,1.0,0.4
11564029,4,2.4242424242424243,2.5,0.0819258320077213,0.9950100947570226,False,False,4,20.0,10.0,1.0,0.4
11564062,4,2.4242424242424243,2.0,0.0717800722086651,0.9971705043109806,False,False,3,20.0,10.0,1.0,0.4
11564095,4,2.4242424242424243,2.5,0.2011492198574957,0.99887681290083,False,False,4,20.0,10.0,1.0,0.4
11564128,4,2.4242424242424243,2.5,0.0140538581287486,0.9935157033443636,False,False,4,20.0,10.0,1.0,0.4
11564161,4,2.4242424242424243,2.5,0.1102994024790589,0.9938140845413898,False,False,4,20.0,10.0,1.0,0.4
11564194,4,2.4242424242424243,2.0,0.1216755194232465,0.9990813578848524,False,False,3,20.0,10.0,1.0,0.4
11564227,4,2.4242424242424243,2.0,0.0005877040147254,0.9991330240279448,False,False,3,20.0,10.0,1.0,0.4
11564260,4,2.4242424242424243,2.25,0.2120830344144441,0.9995798787792822,False,False,4,20.0,10.0,1.0,0.4
11564293,4,2.4242424242424243,2.0,0.1102369480396668,0.9995568491306104,False,False,3,20.0,10.0,1.0,0.4
11564326,4,2.4242424242424243,2.5,0.0807697489869468,0.995999180270676,False,False,4,20.0,10.0,1.0,0.4
11564359,4,2.4242424242424243,1.5,0.1834536290952442,0.9912305002516636,False,False,3,20.0,10.0,1.0,0.4
11564392,4,2.4242424242424243,3.25,0.1398540353673272,0.9979385784037952,False,False,4,20.0,10.0,1.0,0.4
11564425,4,2.4242424242424243,2.25,0.016511957495189,0.999511897111065,False,False,4,20.0,10.0,1.0,0.4
11564458,4,2.4242424242424243,2.5,0.0230880501446124,0.997535018443255,False,False,4,20.0,10.0,1.0,0.4
11564491,4,2.4242424242424243,1.5,0.2886338848436309,0.9997635641442536,False,False,3,20.0,10.0,1.0,0.4
11564524,4,2.4242424242424243,2.5,0.1578856828644181,0.998102555241962,False,False,4,20.0,10.0,1.0,0.4
11564557,4,2.4242424242424243,2.0,0.0350101721451967,0.9995030798213096,False,False,3,20.0,10.0,1.0,0.4
11564590,4,2.4242424242424243,2.25,0.2298120199453607,0.9988426626649508,False,False,4,20.0,10.0,1.0,0.4
11564623,4,2.4242424242424243,2.25,0.2221382848618854,0.9976971227470804,False,False,4,20.0,10.0,1.0,0.4
11564656,4,2.4242424242424243,2.0,0.07488144108619,0.9994578981819972,False,False,3,20.0,10.0,1.0,0.4
11564689,4,2.4242424242424243,2.25,0.0120093682079251,0.9974775532296092,False,False,4,20.0,10.0,1.0,0.4
11564722,4,2.4242424242424243,2.0,0.1435149126832488,0.9997968596105438,False,False,3,20.0,10.0,1.0,0.4
11564755,4,2.4242424242424243,2.5,0.2228947217476512,0.9982927127729984,False,False,4,20.0,10.0,1.0,0.4
11564788,4,2.4242424242424243,2.5,0.2210356041217275,0.9966244875090732,False,False,4,20.0,10.0,1.0,0.4
11564821,4,2.4242424242424243,2.5,0.222623468459575,0.9982154139274296,False,False,4,20.0,10.0,1.0,0.4
11564854,4,2.4242424242424243,2.25,0.188868120723401,0.9999225486442228,False,False,4,20.0,10.0,1.0,0.4
11564887,4,2.4242424242424243,2.25,0.227622437485095,0.9997795283469508,False,False,4,20.0,10.0,1.0,0.4
11564920,4,2.4242424242424243,2.5,0.277439707458218,0.9992198950110878,False,False,4,20.0,10.0,1.0,0.4
11564953,4,2.4242424242424243,2.5,0.2480295131595672,0.9973552626781264,False,False,4,20.0,10.0,1.0,0.4
11564986,4,2.4242424242424243,2.5,0.0930482314942038,0.997930132022234,False,False,4,20.0,10.0,1.0,0.4
11565019,4,2.4242424242424243,2.25,0.1417317283818479,0.9991420989651688,False,False,4,20.0,10.0,1.0,0.4
11565052,4,2.4242424242424243,2.25,0.044422549928864,0.9963120977914656,False,False,4,20.0,10.0,1.0,0.4
11565085,4,2.4242424242424243,2.25,0.0624868431956126,0.999721843590318,False,False,4,20.0,10.0,1.0,0.4
11565118,4,2.4242424242424243,2.0,0.0777973624017827,0.9996252423103678,False,False,3,20.0,10.0,1.0,0.4
11565151,4,2.4242424242424243,1.5,0.3084674657393796,0.999935405500234,False,True,3,20.0,10.0,1.0,0.4
11565184,4,2.4242424242424243,3.0,0.1292007634603121,0.9877770794106624,False,False,4,20.0,10.0,1.0,0.4
11565217,4,2.4242424242424243,2.5,0.1757183399489863,0.9891749957512151,False,False,4,20.0,10.0,1.0,0.4
11565250,4,2.4242424242424243,2.25,0.1760832925205546,0.999850106479358,False,False,4,20.0,10.0,1.0,0.4
11565283,4,2.4242424242424243,1.5,0.2613104802672443,0.999811111067362,False,False,3,20.0,10.0,1.0,0.4
11565316,4,2.4242424242424243,2.5,0.1905252244729148,0.995391199024422,False,False,4,20.0,10.0,1.0,0.4
11565349,4,2.4242424242424243,2.5,0.2593119919392974,0.9997292320589776,False,False,4,20.0,10.0,1.0,0.4
11565382,4,2.4242424242424243,3.0,0.1344291014771546,0.9886584425446168,False,False,4,20.0,10.0,1.0,0.4
11565415,4,2.4242424242424243,2.5,0.0758078449411217,0.9983847644941212,False,False,4,20.0,10.0,1.0,0.4
11565448,4,2.4242424242424243,2.5,0.0802172250241623,0.9981570642320986,False,False,4,20.0,10.0,1.0,0.4
11565481,4,2.4242424242424243,2.5,0.2547951867160413,0.9980741110848126,False,False,4,20.0,10.0,1.0,0.4
11565514,4,2.4242424242424243,2.5,0.196189974312665,0.9954462749643732,False,False,4,20.0,10.0,1.0,0.4
11565547,4,2.4242424242424243,2.25,0.1385345021835022,0.9981413384992786,False,False,4,20.0,10.0,1.0,0.4
11565580,4,2.4242424242424243,2.5,0.2661941904063699,0.9989861854105884,False,False,4,20.0,10.0,1.0,0.4
11565613,4,2.4242424242424243,2.5,0.1045330438508216,0.9932530240367672,False,False,4,20.0,10.0,1.0,0.4
11565646,4,2.4242424242424243,2.0,0.0226631823511882,0.9993644620819572,False,False,3,20.0,10.0,1.0,0.4
11565679,4,2.4242424242424243,2.25,0.3232333264658767,0.999541130071786,False,True,4,20.0,10.0,1.0,0.4
11565712,4,2.4242424242424243,2.5,0.242986071865823,0.9991034633062402,False,False,4,20.0,10.0,1.0,0.4
11565745,4,2.4242424242424243,2.5,0.0926625038547128,0.998066436071529,False,False,4,20.0,10.0,1.0,0.4
11565778,4,2.4242424242424243,2.5,0.1722382858446977,0.9954855452660016,False,False,4,20.0,10.0,1.0,0.4
11565811,4,2.4242424242424243,2.5,0.2379442865138168,0.9991958097943664,False,False,4,20.0,10.0,1.0,0.4
11565844,4,2.4242424242424243,2.5,0.107587216208714,0.9938349095342286,False,False,4,20.0,10.0,1.0,0.4
11565877,4,2.4242424242424243,2.25,0.2964569398269918,0.998552041107762,False,False,4,20.0,10.0,1.0,0.4
11565910,4,2.4242424242424243,2.5,0.2625700616819733,0.9991465242084184,False,False,4,20.0,10.0,1.0,0.4
11565943,4,2.4242424242424243,2.5,0.095461450745717,0.9977503976035604,False,False,4,20.0,10.0,1.0,0.4
11565976,4,2.4242424242424243,2.25,0.1880387244304523,0.9991290753109804,False,False,4,20.0,10.0,1.0,0.4
11566009,4,2.4242424242424243,2.0,0.202807174326252,0.9998449630245566,False,False,3,20.0,10.0,1.0,0.4
11566042,4,2.4242424242424243,2.25,0.3483306672047855,0.9995225112428766,False,True,4,20.0,10.0,1.0,0.4
11566075,4,2.4242424242424243,2.25,0.026392104207245,0.9997169188334084,False,False,4,20.0,10.0,1.0,0.4
11566108,4,2.4242424242424243,2.5,0.1685959674426886,0.997081481200624,False,False,4,20.0,10.0,1.0,0.4
11566141,4,2.4242424242424243,2.5,0.1122802347636779,0.997804804329993,False,False,4,20.0,10.0,1.0,0.4
11566174,4,2.4242424242424243,2.5,0.1761659581383537,0.9952938261051432,False,False,4,20.0,10.0,1.0,0.4
11566207,4,2.4242424242424243,2.0,0.0298786429675275,0.999033606048944,False,False,3,20.0,10.0,1.0,0.4
11566240,4,2.4242424242424243,2.5,0.2995666969862855,0.9996776156468836,False,False,4,20.0,10.0,1.0,0.4
11566273,4,2.4242424242424243,2.5,0.0217629792365921,0.9986831390914804,False,False,4,20.0,10.0,1.0,0.4
11566306,4,2.4242424242424243,2.0,0.0877412634593839,0.9996531435502384,False,False,3,20.0,10.0,1.0,0.4
11566339,4,2.4242424242424243,3.25,0.0556545932682205,0.9899765750117996,False,False,4,20.0,10.0,1.0,0.4
11566372,4,2.4242424242424243,2.0,0.0728257160840937,0.9975291134145754,False,False,3,20.0,10.0,1.0,0.4
11566405,4,2.4242424242424243,2.25,0.0409848846272745,0.9974933444066304,False,False,4,20.0,10.0,1.0,0.4
11566438,4,2.4242424242424243,2.5,0.2689104652184834,0.9993843856217092,False,False,4,20.0,10.0,1.0,0.4
11566471,4,2.4242424242424243,2.5,0.0317820168671404,0.9985408824274716,False,False,4,20.0,10.0,1.0,0.4
11566504,4,2.4242424242424243,1.5,0.1957155834416974,0.999745074836744,False,False,3,20.0,10.0,1.0,0.4
11566537,4,2.4242424242424243,2.5,0.2218642479108852,0.9938054978107974,False,False,4,20.0,10.0,1.0,0.4
11566570,4,2.4242424242424243,2.25,0.1511294790383424,0.9995010473593676,False,False,4,20.0,10.0,1.0,0.4
11566603,4,2.4242424242424243,2.25,0.0184580578590362,0.9996620976234274,False,False,4,20.0,10.0,1.0,0.4
11566636,4,2.4242424242424243,2.5,0.1804784586351001,0.9969278333777332,False,False,4,20.0,10.0,1.0,0.4
11566669,4,2.4242424242424243,2.5,0.1312069032974541,0.9970898133053924,False,False,4,20.0,10.0,1.0,0.4
11566702,4,2.4242424242424243,2.0,0.01136234296428,0.9993489465887924,False,False,3,20.0,10.0,1.0,0.4
11566735,4,2.4242424242424243,3.0,0.0720167970560579,0.9911884464030252,False,False,4,20.0,10.0,1.0,0.4
11566768,4,2.4242424242424243,1.5,0.2860846519226031,0.9995944291018634,False,False,3,20.0,10.0,1.0,0.4
11566801,4,2.4242424242424243,1.5,0.416990979704584,0.9998988536929426,False,True,3,20.0,10.0,1.0,0.4
11566834,4,2.4242424242424243,3.0,0.0152036283622686,0.9920211204696224,False,False,4,20.0,10.0,1.0,0.4
11566867,4,2.4242424242424243,2.25,0.0014683291939311,0.9998593700116636,False,False,4,20.0,10.0,1.0,0.4
11566900,4,2.4242424242424243,1.5,0.3958102221102285,0.9999096592346448,False,True,3,20.0,10.0,1.0,0.4
11566933,4,2.4242424242424243,2.25,0.1631429502451289,0.9998202173124696,False,False,4,20.0,10.0,1.0,0.4
11566966,4,2.4242424242424243,2.25,0.2923112885978015,0.999478907362792,False,False,4,20.0,10.0,1.0,0.4
11566999,4,2.4242424242424243,2.5,0.1381404940658167,0.9970731620903748,False,False,4,20.0,10.0,1.0,0.4
11567032,4,2.4242424242424243,2.25,0.0807997306440032,0.9981980885624784,False,False,4,20.0,10.0,1.0,0.4
11567065,4,2.4242424242424243,2.5,0.2395690884025428,0.9996351079370476,False,False,4,20.0,10.0,1.0,0.4
11567098,4,2.4242424242424243,2.5,0.1721159609730062,0.997058018621418,False,False,4,20.0,10.0,1.0,0.4
11567131,4,2.4242424242424243,2.5,0.2616718513229698,0.9987903375009496,False,False,4,20.0,10.0,1.0,0.4
11567164,4,2.4242424242424243,2.25,0.3043346163785613,0.9990115042753076,False,True,4,20.0,10.0,1.0,0.4
11567197,4,2.4242424242424243,1.5,0.3600997047507588,0.9995586226566296,False,True,3,20.0,10.0,1.0,0.4
11567230,4,2.4242424242424243,2.5,0.1802133749412861,0.9971454199994402,False,False,4,20.0,10.0,1.0,0.4
11567263,4,2.4242424242424243,2.25,0.0356984562699769,0.998415632405186,False,False,4,20.0,10.0,1.0,0.4
11567296,4,2.4242424242424243,1.5,0.3980085101270056,0.9997641843423568,False,True,3,20.0,10.0,1.0,0.4
11567329,4,2.4242424242424243,2.5,0.1193730021975941,0.9973572289790912,False,False,4,20.0,10.0,1.0,0.4
11567362,4,2.4242424242424243,2.5,0.1991853575548095,0.9940385698110652,False,False,4,20.0,10.0,1.0,0.4
11567395,4,2.4242424242424243,2.5,0.0863413979718339,0.9982456034120728,False,False,4,20.0,10.0,1.0,0.4
11567428,4,2.4242424242424243,2.25,0.1275371227192554,0.998251214699448,False,False,4,20.0,10.0,1.0,0.4
11567461,4,2.4242424242424243,2.0,0.1036244179093194,0.9988826536833382,False,False,3,20.0,10.0,1.0,0.4
11567494,4,2.4242424242424243,2.0,0.0285396188159822,0.9992930126269002,False,False,3,20.0,10.0,1.0,0.4
11567527,4,2.4242424242424243,1.5,0.358312604858764,0.9999299942763452,False,True,3,20.0,10.0,1.0,0.4
11567560,4,2.4242424242424243,2.25,0.2163362812422097,0.9998260932215924,False,False,4,20.0,10.0,1.0,0.4
11567593,4,2.4242424242424243,2.0,0.1763358622607509,0.9998394966287606,False,False,3,20.0,10.0,1.0,0.4
11567626,4,2.4242424242424243,2.5,0.1615580466539197,0.9990504964110468,False,False,4,20.0,10.0,1.0,0.4
11567659,4,2.4242424242424243,2.0,0.0998797929192079,0.9982828904739202,False,False,3,20.0,10.0,1.0,0.4
11567692,4,2.4242424242424243,2.0,0.0196143195545867,0.9993989832560416,False,False,3,20.0,10.0,1.0,0.4
11567725,4,2.4242424242424243,2.0,0.1678964730876187,0.999821254231854,False,False,3,20.0,10.0,1.0,0.4
11567758,4,2.4242424242424243,1.5,0.2265355386455803,0.9998522635136344,False,False,3,20.0,10.0,1.0,0.4
11567791,4,2.4242424242424243,2.0,0.1083094043301143,0.9988401879180546,False,False,3,20.0,10.0,1.0,0.4
11567824,4,2.4242424242424243,2.5,0.2068661975494235,0.9957793679686558,False,False,4,20.0,10.0,1.0,0.4
11567857,4,2.4242424242424243,2.5,0.1270440859738864,0.9952732608130216,False,False,4,20.0,10.0,1.0,0.4
11567890,4,2.4242424242424243,2.0,0.0429217875417786,0.9990006431584352,False,False,3,20.0,10.0,1.0,0.4
11567923,4,2.4242424242424243,2.5,0.2168441678014522,0.9983869789041848,False,False,4,20.0,10.0,1.0,0.4
11567956,4,2.4242424242424243,2.25,0.1188242924850836,0.9992354729931292,False,False,4,20.0,10.0,1.0,0.4
11567989,4,2.4242424242424243,2.25,0.0851672551690247,0.9998076709979662,False,False,4,20.0,10.0,1.0,0.4
11568022,4,2.4242424242424243,2.5,0.1771645614518442,0.9984785530738484,False,False,4,20.0,10.0,1.0,0.4
11568055,4,2.4242424242424243,2.5,0.2512896798943932,0.9985878705981736,False,False,4,20.0,10.0,1.0,0.4
11568088,4,2.4242424242424243,2.0,0.0208246507203813,0.9990153642780292,False,False,3,20.0,10.0,1.0,0.4
11568121,4,2.4242424242424243,2.0,0.0467068034346603,0.9994979494732918,False,False,3,20.0,10.0,1.0,0.4
11568154,4,2.4242424242424243,2.25,0.0468367725312746,0.9993433718041576,False,False,4,20.0,10.0,1.0,0.4
11568187,4,2.4242424242424243,2.5,0.1929422464620553,0.9980522734941784,False,False,4,20.0,10.0,1.0,0.4
11568220,4,2.4242424242424243,2.0,0.0329125276658425,0.9994735238881354,False,False,3,20.0,10.0,1.0,0.4
11568253,4,2.4242424242424243,2.25,0.0764392192574611,0.9986711812215948,False,False,4,20.0,10.0,1.0,0.4
11568286,4,2.4242424242424243,2.5,0.1289667897132556,0.9989948959615556,False,False,4,20.0,10.0,1.0,0.4
11568319,4,2.4242424242424243,2.0,0.1255348322983649,0.9994259212861728,False,False,3,20.0,10.0,1.0,0.4
11568352,4,2.4242424242424243,2.25,0.2939409500777827,0.999779657190752,False,False,4,20.0,10.0,1.0,0.4
11568385,4,2.4242424242424243,1.5,0.3623319980383575,0.997043422105986,False,True,3,20.0,10.0,1.0,0.4
11568418,4,2.4242424242424243,2.5,0.181072681052694,0.991571950233278,False,False,4,20.0,10.0,1.0,0.4
11568451,4,2.4242424242424243,2.5,0.2558730150661877,0.9995720471113236,False,False,4,20.0,10.0,1.0,0.4
11568484,4,2.4242424242424243,2.25,0.1157633849443705,0.9997715974687736,False,False,4,20.0,10.0,1.0,0.4
11568517,4,2.4242424242424243,2.5,0.2253414026055347,0.999395094989807,False,False,4,20.0,10.0,1.0,0.4
11568550,4,2.4242424242424243,2.25,0.0121679979980619,0.9997819843728196,False,False,4,20.0,10.0,1.0,0.4
11568583,4,2.4242424242424243,1.5,0.1940021383437391,0.9997923142427998,False,False,3,20.0,10.0,1.0,0.4
11568616,4,2.4242424242424243,2.5,0.214676262271566,0.999395593262841,False,False,4,20.0,10.0,1.0,0.4
11568649,4,2.4242424242424243,1.5,0.3466743556066148,0.9997766440341344,False,True,3,20.0,10.0,1.0,0.4
11568682,4,2.4242424242424243,2.5,0.066564849650261,0.995777141516286,False,False,4,20.0,10.0,1.0,0.4
11568715,4,2.4242424242424243,2.0,0.1347883258215685,0.9997805322648584,False,False,3,20.0,10.0,1.0,0.4
11568748,4,2.4242424242424243,2.25,0.1065607558044391,0.999859658603274,False,False,4,20.0,10.0,1.0,0.4
11568781,4,2.4242424242424243,2.25,0.0291016023144114,0.9998663352971632,False,False,4,20.0,10.0,1.0,0.4
11568814,4,2.4242424242424243,1.5,0.2345498066231297,0.9994283637399548,False,False,3,20.0,10.0,1.0,0.4
11568847,4,2.4242424242424243,2.0,0.102361247034652,0.9984948834232504,False,False,3,20.0,10.0,1.0,0.4
11568880,4,2.4242424242424243,2.5,0.2604772836370047,0.9893292030530562,False,False,4,20.0,10.0,1.0,0.4
11568913,4,2.4242424242424243,2.5,0.1133611643468805,0.9930145837105924,False,False,4,20.0,10.0,1.0,0.4
11568946,4,2.4242424242424243,2.5,0.2544603537773301,0.9989129122841874,False,False,4,20.0,10.0,1.0,0.4
11568979,4,2.4242424242424243,3.0,0.1854506902873581,0.9781974704794008,False,False,4,20.0,10.0,1.0,0.4
11569012,4,2.4242424242424243,2.5,0.164062048148709,0.9957026291330692,False,False,4,20.0,10.0,1.0,0.4
11569045,4,2.4242424242424243,2.5,0.017098552479172,0.998946206943874,False,False,4,20.0,10.0,1.0,0.4
11569078,4,2.4242424242424243,2.0,0.037072171597769,0.9994868069865636,False,False,3,20.0,10.0,1.0,0.4
11569111,4,2.4242424242424243,2.5,0.2682493644133104,0.9994596472270744,False,False,4,20.0,10.0,1.0,0.4
11569144,4,2.4242424242424243,2.0,0.1573599100826468,0.999813655452752,False,False,3,20.0,10.0,1.0,0.4
11569177,4,2.4242424242424243,2.25,0.0849419888836414,0.999501568222908,False,False,4,20.0,10.0,1.0,0.4
11569210,4,2.4242424242424243,2.5,0.2240393260866626,0.9963971338904524,False,False,4,20.0,10.0,1.0,0.4
11569243,4,2.4242424242424243,2.5,0.1515429462483629,0.9987203187161828,False,False,4,20.0,10.0,1.0,0.4
11569276,4,2.4242424242424243,2.5,0.0290007390614467,0.9985655062330784,False,False,4,20.0,10.0,1.0,0.4
11569309,4,2.4242424242424243,2.5,0.1712332915263102,0.9990775750692172,False,False,4,20.0,10.0,1.0,0.4
11569342,4,2.4242424242424243,2.0,0.0322004731983068,0.9994751952025036,False,False,3,20.0,10.0,1.0,0.4
11569375,4,2.4242424242424243,2.5,0.0294033853619894,0.9979590591184871,False,False,4,20.0,10.0,1.0,0.4
11569408,4,2.4242424242424243,1.5,0.4321044952271558,0.9999369229075542,False,True,3,20.0,10.0,1.0,0.4
11569441,4,2.4242424242424243,2.0,0.0419064003819713,0.9988911610430834,False,False,3,20.0,10.0,1.0,0.4
11569474,4,2.4242424242424243,2.5,0.1837124287322763,0.9932146744182632,False,False,4,20.0,10.0,1.0,0.4
11569507,4,2.4242424242424243,2.5,0.2154291653642632,0.9986798003241172,False,False,4,20.0,10.0,1.0,0.4
11569540,4,2.4242424242424243,2.5,0.1635063592459878,0.9992499351559468,False,False,4,20.0,10.0,1.0,0.4
11569573,4,2.4242424242424243,2.25,0.2384307921399785,0.9997671150330216,False,False,4,20.0,10.0,1.0,0.4
11569606,4,2.4242424242424243,3.0,0.0443388705287611,0.9944358384028964,False,False,4,20.0,10.0,1.0,0.4
11569639,4,2.4242424242424243,2.25,0.0579276733708463,0.9929606417821628,False,False,4,20.0,10.0,1.0,0.4
11569672,4,2.4242424242424243,2.5,0.258367889728359,0.9962422592897242,False,False,4,20.0,10.0,1.0,0.4
