,Experiment,frame,Bra_p0,Bra_p0.5,Bra_p99.5,Bra_p100,H2B_p0,H2B_p0.5,H2B_p99.5,H2B_p100,delta_frame
1164,20240503,180,581.3478260869565,848.6545680767863,10194.260652216746,24097.228971962617,3419.7295081967213,4827.728558992246,22608.987499999985,30164.222222222223,167
1165,20240503,181,630.56,875.6740530303031,10054.623837209301,22254.004716981133,3568.5419847328244,4777.835218978102,23217.51519870923,37313.07407407407,168
1166,20240503,182,637.1897435897436,874.8232138221933,9831.258423295445,23427.322916666668,3400.7024793388427,4756.001383101852,22727.62780335365,31854.59829059829,169
1167,20240517,0,524.0439560439561,784.0192789968652,12487.424716553276,24678.874149659863,2314.7838983050847,5146.224732715611,15396.587333333322,20577.811764705883,-16
1168,20240517,1,510.2257053291536,764.5323617942161,12586.42390211139,23864.880165289254,2868.822429906542,5261.948366576183,15577.43494343892,19655.516981132077,-15
1169,20240517,2,537.8414634146342,754.3909988931931,12719.985266410915,23630.055762081785,2821.538461538461,5354.136470588235,15388.464563608633,20716.834782608697,-14
1170,20240517,3,459.1818181818182,741.9184670231729,12804.656907824889,25256.25974025974,2807.8360655737706,5432.938430904022,15341.291172566398,23097.353233830847,-13
1171,20240517,4,524.4458598726114,731.4392163465218,13085.046894385527,24667.176470588234,2513.7727272727275,5470.938747026169,15527.678139204545,21677.334586466164,-12
1172,20240517,5,527.8395061728395,718.1503482509486,12645.903093073599,24002.453608247422,2703.4675324675327,5459.4720007183905,15547.368044309502,23452.743718592967,-11
1173,20240517,6,527.7373737373738,749.3849826063688,13058.671706226449,24583.0,2785.3588516746413,5420.898749702782,15785.606551316198,20706.14224137931,-10
1174,20240517,7,521.8901515151515,752.747833364887,12856.003240493088,23048.70833333333,2235.4523809523807,5536.289301364943,15817.009734463263,21362.087136929465,-9
1175,20240517,8,427.1896551724138,743.416738178356,12554.914354432209,22758.2017167382,2458.0,5405.205392156863,15606.924667924548,21204.51851851852,-8
1176,20240517,9,536.7411764705882,753.1082149122807,12563.536082986728,24309.360824742267,2754.0777777777776,5514.678583350369,15755.000718954238,22284.226720647774,-7
1177,20240517,10,474.55405405405406,770.5430010070494,12803.774716392407,24368.78238341969,2791.357894736842,5514.815382869249,15943.77348958323,21311.179916317997,-6
1178,20240517,11,525.2508710801394,764.3499539170507,12929.757623121795,23555.61038961039,2833.012658227848,5594.623335889571,15958.511516393446,23348.900432900435,-5
1179,20240517,12,552.960088691796,777.5186382978724,13117.210783410152,25028.903682719545,2946.43125,5680.157103157895,16017.327649122812,20830.38571428572,-4
1180,20240517,13,465.03125,764.3488636363636,13248.877624591416,28581.11528150134,2993.312977099237,5619.245722222222,16042.169541590847,21707.62466487936,-3
1181,20240517,14,488.3220338983051,777.088369924812,13000.206728039837,29751.36417910448,3057.9478260869564,5682.250976890756,16235.96663687943,22061.73432835821,-2
1182,20240517,15,539.8975741239892,758.4076931548136,13243.288019120964,24789.96907216495,2541.912751677852,5634.573570512821,16173.153892558148,21093.732984293198,-1
1183,20240517,16,516.7067669172932,781.0816488135594,12610.727163636368,25000.78698224852,2928.319587628866,5625.80379811805,16134.13706666667,21970.39393939394,0
1184,20240517,17,537.3783783783783,784.44042866516,13565.4709030992,23227.15827338129,2819.4529914529912,5648.874090909091,16298.710251976276,23026.397872340425,1
1185,20240517,18,535.1297071129707,770.5878877483756,12694.67928228414,26508.634969325158,2991.139534883721,5571.138178571428,16100.912437888172,23013.457894736843,2
1186,20240517,19,516.8589743589744,784.4769940476191,12712.954859480893,25476.96153846154,2798.103448275862,5647.674790100251,16106.392674862731,24730.735294117647,3
1187,20240517,20,519.5725190839695,805.4423476663509,13046.32898998158,26232.28779069768,3524.923076923077,5658.411752070394,16151.101042738872,21451.772727272728,4
1188,20240517,21,514.4230769230769,786.2031338481338,12643.151702898473,26715.463768115944,2562.391304347826,5657.349702380952,16250.24403828828,22381.591304347825,5
1189,20240517,22,487.8279569892473,791.5268410438908,12895.612851168606,24961.211428571427,2519.0,5685.558037537663,16283.325203322585,22520.361538461537,6
1190,20240517,23,454.635761589404,802.9725112628104,12439.420756171501,25001.561538461538,2797.058823529412,5568.439498130609,16388.340849999982,21990.371794871797,7
1191,20240517,24,496.0,795.4802705165995,12609.870475874362,25339.84741144414,2917.1066666666666,5716.635577057548,16237.407498048402,22201.141689373297,8
1192,20240517,25,538.8180076628353,814.0722140762463,12043.248768001173,26186.73400673401,3406.163461538461,5654.152413825757,16156.401382941998,22367.296296296296,9
1193,20240517,26,517.501872659176,782.4113698630136,12464.361570937535,28724.195219123507,2970.590909090909,5554.020606060607,16177.513089005222,24800.382470119523,10
1194,20240517,27,466.19642857142856,818.6154688273133,11997.629914789795,28444.210714285717,3151.8571428571427,5684.12,16472.08042295856,22531.871287128717,11
1195,20240517,28,547.6052631578947,804.8641014898799,12504.28635342467,26708.817901234568,3099.0697674418607,5631.648147354895,16391.449838970275,21539.45987654321,12
1196,20240517,29,513.6666666666666,828.9286637931034,12574.319408489608,27738.68,3660.6,5641.363694508732,16537.49807156191,22372.2096069869,13
1197,20240517,30,518.4054054054054,841.2634742647059,12231.061633333344,27762.422222222223,3033.0175438596493,5633.197246265472,16544.058473109024,21436.340909090908,14
1198,20240517,31,520.6861313868613,835.7991298514082,12127.253820512835,25808.013157894737,2114.885714285714,5613.593851706037,16593.17583157895,22334.03703703704,15
1199,20240517,32,507.5124555160143,844.1488221739417,12551.40760599534,25514.762845849804,3415.593220338983,5702.831478644034,16617.666108374382,24358.57421875,16
1200,20240517,33,499.2764227642276,839.6217403618288,12221.166737804864,25417.938388625596,3361.34,5569.473631910946,16673.95450623886,24830.30627306273,17
1201,20240517,34,526.8910891089109,853.5737751716247,12270.12451593136,24143.27852348993,3688.792553191489,5543.2892591587515,16699.005179772525,24871.166666666668,18
1202,20240517,35,575.3010204081633,852.7880235211514,12346.146891304354,25095.97435897436,3757.7734375,5633.479049275363,16521.14477777778,24856.572,19
1203,20240517,36,574.9858823529412,857.6872798742138,12241.943408995425,25156.49382716049,3114.846153846154,5745.99965625,16562.281752021583,20545.062937062936,20
1204,20240517,37,512.0166666666667,836.9587116307712,11940.253906803677,26817.709433962264,1977.6687116564417,5621.910632183908,16576.103343749994,22284.93726937269,21
1205,20240517,38,517.4658823529412,834.596813563442,12034.821344873304,23313.13520408163,4011.631868131868,5716.327944501122,16311.620873138158,22919.96511627907,22
1206,20240517,39,574.0632911392405,850.3928424657535,11873.28371797711,24612.67579908676,3090.581818181818,5654.032709359606,16440.964301270407,22723.25513196481,23
1207,20240517,40,542.3300970873786,839.2280110611617,12052.542857962242,22380.56048387097,2219.953020134228,5695.559949875839,16411.59924328147,23804.716981132075,24
1208,20240517,41,533.3797909407665,820.5663149862314,12019.667303760845,23254.09497206704,2310.2796610169494,5723.007140783745,16755.800085892828,22999.873786407767,25
1209,20240517,42,553.4444444444445,837.3941645807259,11850.574104019535,23667.42073170732,2080.269230769231,5864.648386437909,16610.327952140455,21462.469387755104,26
1210,20240517,43,533.7258064516129,813.362681032357,12087.93268993822,23068.005952380958,2086.568,5718.505990308279,16683.929808988763,26223.785388127853,27
1211,20240517,44,608.5810276679842,818.0064184796199,11964.332204003744,22842.030303030304,2247.2444444444445,5767.637528153154,16681.184037763214,22268.201581027668,28
1212,20240517,45,541.9830508474577,849.377834268286,11689.722140151513,23408.627329192543,3109.4761904761904,5851.657636363637,16726.72320005421,21289.52564102564,29
1213,20240517,46,541.7427652733119,846.5035542521994,11442.897324934549,25842.764102564102,2013.0753424657532,5841.073017427625,16616.97786196043,20872.15873015873,30
1214,20240517,47,514.6813559322034,862.5260455164365,11922.131036111723,22542.993506493505,2391.2845528455287,5796.619170344219,16629.50307692303,20485.23225806452,31
1215,20240517,48,541.2773109243698,811.3591046966732,11779.511824230956,23840.06632653061,3153.3870967741937,5785.369880058918,16527.4427768416,21733.52750809061,32
1216,20240517,49,554.5333333333333,838.6241951600311,11584.255250045791,22972.884615384617,4100.641025641025,5838.62533580705,16673.372583941607,21258.757575757576,33
1217,20240517,50,560.2772727272727,826.0541779457232,11683.159194630873,23603.3375,4192.809352517986,5800.552806324111,16812.24305102042,21488.038585209004,34
1218,20240517,51,517.1690821256038,842.92375,11743.23113169677,23638.323741007192,3867.8315789473686,5727.571138888889,16773.002793335698,21872.40438871473,35
1219,20240517,52,543.9568627450981,845.1264655172414,11526.764835079966,22858.78523489933,3990.653846153846,5723.906946721311,16706.653878405283,21302.30859375,36
1220,20240517,53,553.7472527472528,850.4044679798525,11421.694860185444,21235.44,4058.096774193548,5728.54125865801,16682.122729088816,23472.666666666668,37
1221,20240517,54,542.5943396226415,853.4853577838654,11559.19605739596,21451.61146496815,2028.2517482517485,5783.080633081897,16605.851751891765,22670.72277227723,38
1222,20240517,55,585.1986754966888,843.6209521898647,11424.410873744242,22462.39583333333,4033.721088435374,5845.494719630023,16752.67606165601,21376.72549019608,39
1223,20240517,56,499.4065934065934,856.1015151515152,11441.464898601407,21262.02142857143,3939.594827586207,5791.76757951404,16732.992367408406,20639.25352112676,40
1224,20240517,57,497.1106382978724,883.0100634054763,11598.432302453877,21788.532467532463,3943.591304347826,5851.278066755674,16475.16197173695,20559.83333333333,41
1225,20240517,58,524.3481781376519,872.0902660098523,11550.890819124748,22455.276923076923,3606.6277372262775,5919.035773404889,16750.281654883984,20593.793388429756,42
1226,20240517,59,534.5467980295566,868.004963963964,11365.347309947754,23751.85393258427,3621.147058823529,5780.158568647608,16571.86013083498,20986.842696629214,43
1227,20240517,60,570.2795275590552,889.3142409968848,11118.582309376725,20771.81506849315,3277.223880597015,5918.368961038961,16473.471349572083,21814.50657894737,44
1228,20240517,61,549.3661971830986,855.755091101695,11184.217189780993,21054.436363636363,3422.6415094339623,5885.715275,16552.46203884193,21884.93632958801,45
1229,20240517,62,563.0240963855422,876.974949991802,11430.437123702257,21847.939393939392,3322.104347826087,5806.612425531915,16513.955723975636,21360.695187165777,46
1230,20240517,63,529.1042944785277,881.8704075823251,11146.906372881343,20754.25,4288.755725190839,5758.814241368387,16727.642669345576,25311.853658536584,47
1231,20240517,64,521.4973821989529,896.4934934387466,11218.866554255228,21729.934497816597,4080.088,5731.052417242332,16461.625972477064,20440.01,48
1232,20240517,65,450.9166666666667,901.5981613372093,10807.989555768185,21218.897119341564,2038.824427480916,5796.732815405455,16531.534836065577,20861.39568345324,49
1233,20240517,66,583.3227513227513,924.7751164874553,10908.153916322603,23593.10714285714,3920.267857142857,5918.588648242368,16527.195062000315,20628.5625,50
1234,20240517,67,592.7151898734177,927.1539336961898,11119.397205060632,21487.44363636364,4222.112149532711,5813.574901441168,16623.54987446198,19768.7786259542,51
1235,20240517,68,563.0487804878048,920.8990804044921,11051.915727194435,20861.889679715303,4126.171348314607,5842.505635359116,16487.79432884071,19591.88888888889,52
1236,20240517,69,552.6481481481482,925.7339148828158,11031.192635230887,21728.29197080292,3715.22633744856,5836.366258529345,16636.8483006993,19013.032,53
1237,20240517,70,526.823754789272,924.1767637767638,10785.865344827545,23145.010600706715,4123.451851851852,5810.68994225834,16522.92886066911,25381.125,54
1238,20240517,71,541.5399061032864,940.0916411564626,11119.189682142858,23442.075268817203,3989.140625,5742.044235294519,16467.744982550303,22269.13698630137,55
1239,20240517,72,545.2364532019704,951.8643965204783,11099.828223760074,21825.72375690608,3882.4117647058815,5791.526628652887,16478.528666460395,21981.644549763038,56
1240,20240517,73,510.81069958847735,939.6075444983819,10796.852273329803,21754.54195804196,4071.4329004329006,5757.389264689361,16303.616078383648,20166.39908256881,57
1241,20240517,74,565.7407407407408,926.3360785746403,10446.947133532372,19498.280757097797,3511.688311688312,5833.704239130435,16353.60410464944,23071.868852459014,58
1242,20240517,75,564.33,957.7404444444445,10873.646255457601,20608.23478260869,3893.474940334129,5870.825779828967,16296.880963979405,21066.170506912444,59
1243,20240517,76,575.3816793893129,952.8346129326047,10687.757075850957,19848.088888888888,3703.563793103449,5706.592929272392,16382.84678333613,21573.0,60
1244,20240517,77,535.3888888888889,968.1987478005865,10907.480738098639,19043.63953488372,3985.514534883721,5717.1967269402685,16575.592666155422,20562.28971962617,61
1245,20240517,78,512.0,978.1468113342899,10675.896236349738,19684.36507936508,3837.447368421053,5810.91415546464,16366.888048955956,20818.31330472103,62
1246,20240517,79,575.25,979.7026724875267,10527.311661129543,23490.56395348837,3951.808080808081,5809.507034636635,16460.892569796953,21594.82608695652,63
1247,20240517,80,581.6179775280899,958.7064340239912,10560.638671450351,22473.881355932204,3520.5,5893.907536803926,16410.893290671356,20953.40322580645,64
1248,20240517,81,598.9545454545455,966.9029331395349,10284.532922535236,21060.78947368421,4271.0,5876.003840798442,16640.21286281081,21233.911602209944,65
1249,20240517,82,527.5906976744186,926.9617131642653,10344.53263333333,19374.952218430037,3766.016949152543,5872.426891490477,16541.95354905308,24062.036437246963,66
1250,20240517,83,536.2777777777778,967.4213136951475,10665.445065681472,19674.53846153846,4239.2,5717.871586172527,16582.487557040455,20477.75,67
1251,20240517,84,580.0196078431372,967.4775176352032,10316.564551980675,18564.317919075143,3930.483516483516,5780.978803803803,16548.88145570367,22156.279187817257,68
1252,20240517,85,611.4302325581396,968.9014901960785,10261.099049621535,18690.03409090909,3887.1014492753625,5759.969335709195,16487.757498413877,20342.50909090909,69
1253,20240517,86,502.2456140350877,939.018219113671,10204.54614053386,20082.08661417323,4347.974093264249,5748.410877487248,16581.056195048208,20908.82075471698,70
1254,20240517,87,575.9043824701196,933.5134387755102,10442.192431637937,18457.622754491014,3806.189655172414,5858.483537257824,16509.3183333333,20342.597222222223,71
1255,20240517,88,613.3172690763053,953.8995458334088,10499.356301176502,19408.17073170732,4130.287958115183,5794.486606666186,16698.825177148854,20329.27927927928,72
1256,20240517,89,558.6666666666666,945.6756019359888,10604.568185054733,19425.60402684564,4000.732394366197,5784.5040723684215,16633.764117647053,23009.965346534653,73
1257,20240517,90,567.0249110320285,976.5785238934155,10264.092889411797,18759.22068965517,3478.930555555556,5840.076566713156,16606.761583989926,19834.42307692308,74
1258,20240517,91,530.3896551724138,982.5982826475849,10366.410168177152,20102.264573991037,3985.102040816327,5812.549722507708,16540.945772388528,21363.16417910448,75
1259,20240517,92,539.3428571428572,947.2720437956204,10252.28038728021,18910.594594594597,3329.1714285714284,5797.301788617886,16494.24433928571,23794.427906976744,76
1260,20240517,93,565.2613636363636,1004.5458116883117,10349.261012415867,19310.32167832168,3799.8097165991903,5710.54941709537,16462.298740948492,20983.415322580644,77
1261,20240517,94,521.3820224719101,978.6952398507982,10180.259791972578,20920.17948717949,4049.142857142857,5802.2717714785895,16543.995788143362,19953.776923076923,78
1262,20240517,95,614.8653846153846,1024.7570021660651,10139.13137748586,20213.19230769231,3649.4625850340135,5776.530944527736,16419.390824175833,21623.44660194175,79
1263,20240517,96,590.713567839196,1052.338676872608,10341.328533333339,19580.917910447763,4315.235135135135,5850.681012658228,16418.221951111536,19841.57307692308,80
1264,20240517,97,487.6560283687944,1042.2431727616645,9989.810337243407,18829.86551724138,3782.6,5831.757504180713,16495.67162236988,21367.505555555555,81
1265,20240517,98,558.6857142857143,997.8594152046784,10131.57306387793,19448.543103448275,4273.242424242424,5841.982247655541,16550.639356768894,21757.125,82
1266,20240517,99,531.1335504885993,1003.5635071757905,10231.25284660829,21566.374429223742,3507.2291666666665,5812.4982991857105,16670.257072519937,21304.23849372385,83
1267,20240517,100,595.2285714285714,1046.529793956044,10519.117592592473,20231.14479638009,3961.9764705882353,5865.292190954107,16500.10305979132,21708.60663507109,84
1268,20240517,101,604.406162464986,1013.493654499151,10500.518598873668,19620.189743589744,4052.8395721925135,5696.33712632594,16613.54128712871,21794.579831932773,85
1269,20240517,102,591.340206185567,1046.8110847457626,10314.12096037783,20652.270531400965,3338.906976744186,5652.693361585782,16445.213277907096,22658.808,86
1270,20240517,103,607.88,1012.0458625605932,10140.005910590346,19994.53846153846,4097.502577319588,5713.83440381558,16446.1180005903,24006.75824175824,87
1271,20240517,104,641.5859375,1076.4483652717588,10012.457184629448,20412.64156626506,3617.051282051282,5759.80973548488,16733.262678571427,23395.079310344827,88
1272,20240517,105,477.9,1097.1379830917876,9873.591477222759,19170.699386503067,3975.2229102167184,5750.577872634979,16671.769560185185,21686.82857142857,89
1273,20240517,106,616.4635193133047,1060.2330297906603,10217.052327278901,19417.174496644297,3934.7299270073,5609.1846728635255,16624.139545719278,24396.968421052632,90
1274,20240517,107,564.8333333333334,1018.0740704782453,9881.253842642082,19659.8992248062,3628.984251968504,5645.553364686469,16626.718985324977,21384.764367816093,91
1275,20240517,108,526.26875,1019.1048864948057,10059.377065984654,19695.72519083969,2209.481818181818,5622.82781155645,16617.45755162241,21340.711805555555,92
1276,20240517,109,519.0,1041.517451500919,9737.137805555556,20809.206451612903,4387.072538860104,5590.242027993642,16558.953263490243,20698.31515151515,93
1277,20240517,110,585.1854838709677,1120.244660397074,10089.708974359042,20251.09219858156,4026.537313432836,5652.970536179074,16642.828518518527,26657.403773584905,94
1278,20240517,111,607.1783625730994,1054.0200886381951,10336.168199737876,19464.07831325301,4114.562091503268,5624.025295961423,16595.83076421562,21636.12990936556,95
1279,20240517,112,610.84,1062.9798039215686,10128.973936535172,18305.9011627907,3788.755555555556,5709.471335752212,16802.91371917626,20657.1449704142,96
1280,20240517,113,620.2,1076.9747705706486,10285.921102082264,19062.6338028169,3642.192307692308,5625.1373968253965,16614.7702853351,27925.092150170647,97
1281,20240517,114,619.2601351351351,1053.339952012384,10313.974907644155,19435.769736842107,3691.9588014981273,5705.647372514418,16529.270308691044,27503.28838951311,98
1282,20240517,115,579.7670157068063,1112.3702323232324,10362.51580343034,20848.92511013216,4170.441734417344,5682.6673185857435,16612.373777777775,27577.257839721253,99
1283,20240517,116,615.7065868263473,1161.360238095238,10526.132613005771,18141.00699300699,3998.186206896552,5768.50931848853,16596.470318176333,27371.066666666666,100
1284,20240517,117,613.286231884058,1193.302625698324,10509.908411010334,18357.01282051282,3943.6616915422887,5772.780428832117,16537.927394575152,20458.736040609136,101
1285,20240517,118,615.1159420289855,1177.3441280767627,10298.390128622346,18187.873493975905,3822.201149425288,5731.304932637983,16587.182573454913,23300.760655737704,102
1286,20240517,119,592.5305623471883,1163.7383053755243,10413.869220654575,18339.57597173145,3640.5434782608695,5682.125601566728,16616.84420701487,23953.191304347827,103
1287,20240517,120,497.0243902439024,1136.015160944206,10417.264717305921,18948.92523364486,4246.127659574468,5754.013995016611,16590.232539372646,23920.01923076923,104
1288,20240517,121,542.7354651162791,1195.089426936973,10231.299697015522,17534.04575163399,3843.520179372197,5772.456888043106,16881.84703097027,22418.23282442748,105
1289,20240517,122,557.2268292682927,1195.372509073879,10283.754757735227,18991.21153846154,4016.006896551724,5699.830702689798,16688.595953216354,21858.18085106383,106
1290,20240517,123,539.9506172839506,1141.575775862069,10456.237373737373,20806.88059701493,3612.874251497006,5699.872222222222,16689.034526854222,21046.33971291866,107
1291,20240517,124,556.4777517564403,1139.082122568694,10360.752004242215,17883.297297297297,3768.1710526315783,5704.46656759284,16649.788367346977,20797.46923076923,108
1292,20240517,125,544.1533101045296,1127.399453125,10172.473156849024,16309.622857142856,4284.81935483871,5757.66027265745,16782.009453787807,27758.83802816901,109
1293,20240517,126,582.7936507936508,1220.151528213166,9917.139016793066,15495.68047337278,3860.5726495726494,5676.153870168222,16668.77590090091,20899.131386861314,110
1294,20240517,127,573.9130434782609,1178.140350877193,9917.623931623932,17177.717791411043,3868.799227799228,5656.171171171171,16829.296875,21512.58673469388,111
1295,20240517,128,536.685606060606,1185.173404496934,10195.913982479806,16395.359649122805,3718.5367647058815,5601.255730148375,16754.151467803033,22755.99519230769,112
1296,20240517,129,552.5490196078431,1232.5760098356723,10144.346914970709,16833.021459227468,3458.982905982906,5652.417632188725,16706.17058264046,22334.629737609328,113
1297,20240517,130,543.4289473684211,1197.2139655172414,10186.941417112315,17388.342372881358,3905.588785046729,5721.820813587754,16937.488905461727,27440.940789473683,114
1298,20240517,131,541.0323383084577,1230.3904267314188,10180.522883221634,15669.153846153846,4036.989208633093,5637.919206815511,16743.230853717523,20694.387096774197,115
1299,20240517,132,564.8701657458563,1257.7821026592455,10105.02291365777,15991.125475285173,3651.280701754386,5663.25874596216,16503.01336237344,22962.194630872484,116
1300,20240517,133,578.8421052631579,1223.5546495168096,10293.037753625531,16702.935185185186,2983.570093457944,5652.8851171579745,16824.54814555891,21583.4085106383,117
1301,20240517,134,548.5414364640884,1252.1571782178219,10222.349646464721,16475.231441048036,3703.9808306709274,5557.867831168831,16848.762804878093,20411.24719101124,118
1302,20240517,135,553.0705128205128,1246.8879444582196,10092.139002544873,16130.311284046693,3312.4489795918366,5727.969142857143,16677.723125545937,23525.092436974788,119
1303,20240517,136,579.2658610271903,1187.29936908758,10088.474220246237,16819.76113360324,3833.2624113475176,5623.843583121019,16966.7962072032,22527.3063973064,120
1304,20240517,137,580.0354838709677,1239.7114922545602,10265.802460324305,18329.353125,3410.328767123288,5591.686547468717,16753.35578722334,20379.033333333333,121
1305,20240517,138,597.9083769633507,1223.516628479921,10216.35917971118,17825.07736389685,4054.216216216216,5623.771972137397,16678.506741611898,21716.56765676568,122
1306,20240517,139,556.0163398692811,1223.5506649519361,10133.926507095983,19576.50896057348,3845.681818181818,5684.592348015845,16693.453873598362,23088.36244541485,123
1307,20240517,140,604.2076124567474,1184.1576993006993,10160.21493023256,18358.5843373494,3681.127388535032,5596.69823943662,16767.658908758098,26746.07063197026,124
1308,20240517,141,591.0,1233.1003814977319,10445.200185456724,17506.436170212764,4145.9,5714.7283389910035,17011.90566217259,20504.94849785408,125
1309,20240517,142,572.1811594202899,1190.1290083419253,10421.34495504503,23025.75520833333,4129.857954545455,5660.830341662418,16776.172176308555,22841.64444444445,126
1310,20240517,143,559.5804878048781,1251.95626791142,10205.191945667386,16513.248275862068,3801.403141361257,5782.095384615384,16779.727250000014,22450.848297213623,127
1311,20240517,144,599.9753086419753,1268.8893231497418,10102.507563221408,16202.504249291786,3501.453488372093,5741.857229346417,16910.455240615596,23725.11504424779,128
1312,20240517,145,610.7764705882353,1274.0547706228958,10295.629943994058,15903.434108527132,4339.290598290599,5587.4006395082115,16967.22004586466,23461.16768292683,129
1313,20240517,146,544.9016393442623,1261.4890458221025,10247.932345767587,15938.384,3067.0945945945946,5644.49800111982,17035.388599793892,23180.175637393768,130
1314,20240517,147,631.0952380952381,1268.905950744559,10223.319368764714,16452.19318181818,2139.2758620689656,5719.09772016963,16947.654354838713,22514.546268656715,131
1315,20240517,148,528.6213592233009,1238.4523996212124,10337.855743485245,19291.89545454545,4095.196428571429,5613.983919067627,16765.031163183598,24222.747211895912,132
1316,20240517,149,555.5929824561404,1202.975549848133,10282.328662591237,21119.440298507463,4225.0,5619.548923769743,16650.155866666668,24096.981949458484,133
1317,20240517,150,583.8225352112676,1226.1431416797489,10199.12724879835,18740.314569536426,3923.25,5533.078266888151,16735.08725446325,24161.729927007294,134
1318,20240517,151,605.1818181818181,1254.9087162162161,10218.997099603837,18588.328185328184,3880.766990291262,5672.735454555157,16751.65264731944,23688.494983277596,135
1319,20240517,152,568.8333333333334,1314.852196775527,10234.488055864716,16771.97555012225,3294.4758620689654,5606.4164825949365,16862.064521072796,23204.002949852507,136
1320,20240517,153,562.7327044025158,1258.1394047619049,10226.505000000003,17009.275,4141.561403508772,5612.371398540812,16811.574914139583,25267.390572390574,137
1321,20240517,154,575.6315789473684,1238.996548641746,10544.719108594652,19243.3,4095.3898809523807,5716.151172839506,16864.883880833637,24803.20618556701,138
1322,20240517,155,604.416,1257.8875350627438,10182.36446581194,17618.47333333333,3926.504761904762,5625.295553939041,17007.725891801074,22656.78536585366,139
1323,20240517,156,537.7751004016064,1276.2352917698283,10241.642847917345,16216.784615384617,3857.6744186046512,5791.593930934657,16951.40403211955,24487.54716981132,140
1324,20240517,157,503.0274390243902,1235.8166240699293,10433.25846007073,16294.449541284404,2804.9166666666665,5704.661211436502,16930.5238241429,22535.68686868687,141
1325,20240517,158,553.7673716012084,1241.5074074074073,10296.371742332418,17334.58445945946,4421.130681818182,5733.851584374683,16825.424459247653,22576.65172413793,142
1326,20240517,159,537.0666666666667,1223.664917355372,10327.685291013839,17047.830769230768,3852.942857142857,5718.288761494253,16794.202307692318,23672.17889908257,143
1327,20240517,160,579.3823529411765,1243.3578314465408,10571.047829858233,16803.759708737864,4453.553797468355,5740.302812939522,16628.665897771956,21953.31746031746,144
1328,20240517,161,536.335092348285,1227.02588685405,10524.339344906204,15881.740990990991,4010.847222222222,5723.2093502475245,16793.634567901237,22646.831632653066,145
1329,20240517,162,576.0,1240.5116767676768,10249.346647062059,17563.978260869564,3672.923566878981,5745.938878074927,16881.941367021776,22053.135135135137,146
1330,20240517,163,526.3543307086615,1193.5695221954954,10378.594672765917,17280.666666666668,3901.4736842105262,5702.230731707316,16996.19871062269,21586.583657587547,147
1331,20240517,164,547.9348441926346,1221.0453592814372,10353.414482883345,19924.60120845921,4024.689024390244,5736.3050807346235,16993.03701923084,21358.090579710144,148
1332,20240517,165,564.9421487603306,1234.471335974267,10461.336465767288,21279.654804270464,4163.235555555556,5753.416882957476,16864.9386893116,26377.17712177122,149
1333,20240517,166,574.5561643835616,1172.791847826087,10310.176351351358,16341.256565656566,3946.8205128205127,5725.285406519295,16842.162629310355,25932.029304029304,150
1334,20240517,167,544.4094707520892,1240.4901304675716,10387.215175827425,18094.47837837838,3665.8888888888887,5800.602798950029,17073.043842217718,21691.257668711656,151
1335,20240517,168,574.0557184750733,1265.5747210743802,10403.387899883015,18101.245901639344,2435.1632653061224,5821.650617995821,16937.494818339117,22377.43629343629,152
1336,20240517,169,547.1181318681319,1272.0885202379225,10497.331153846133,17014.33410672854,4221.34693877551,5696.603452140209,16869.0099618029,20655.44,153
1337,20240517,170,559.8996763754045,1247.2280153319484,10285.239333333324,20317.936090225565,3980.444444444444,5855.984055470996,16907.522028301886,22159.379120879123,154
1338,20240517,171,560.1553784860557,1243.7889142321512,10274.1399304348,17373.214788732395,4166.917647058824,5742.078153051643,16970.65373737376,21291.29535864979,155
1339,20240517,172,571.5895061728395,1160.72376811851,10228.444824246766,19173.719242902207,3931.901098901099,5719.556393364929,16792.13057635893,21847.667711598748,156
1340,20240517,173,578.8179012345679,1213.727992594307,10507.682846068668,19451.686274509804,4135.760563380281,5730.096342412452,16769.2115157385,21805.45061728395,157
1341,20240517,174,583.6788617886178,1200.8559999999998,10367.846254295535,20020.882142857143,3805.167808219178,5791.725173083145,16925.702814814813,22733.724444444444,158
1342,20240517,175,536.7030716723549,1140.102377199895,10144.012407251697,18628.573122529644,3886.243506493506,5785.12237624558,16944.448995535724,21658.090452261305,159
1343,20240517,176,553.0128617363345,1159.234501012146,10380.139146656295,21104.17777777778,2385.3669724770643,5732.132616531166,16963.521559934772,22283.847222222223,160
1344,20240517,177,566.8892508143323,1222.256464618336,10452.807572274492,20893.85185185185,3265.4228675136114,5856.62509207834,16899.360163265308,22136.60696517413,161
1345,20240517,178,560.4367088607595,1260.9508905500186,10592.456367434845,18056.254901960783,3196.3870967741937,5750.545786663502,16962.468272041806,20775.929054054053,162
1346,20240517,179,563.5290697674419,1211.9680765427215,10543.83177098676,18665.46992481203,3335.0714285714284,5811.926796282449,16861.020738873693,22471.82075471698,163
1347,20240517,180,533.4098939929329,1194.3300669536106,10623.927063977868,19898.154676258997,3916.747474747475,5744.658625366568,16805.091986842108,21135.53299492386,164
1348,20240517,181,548.9475524475524,1226.40713691796,10637.173999559049,21339.38661710037,3899.259958071279,5745.616368511851,16950.346976661964,23874.19011406844,165
1349,20240517,182,581.211356466877,1212.3230344827587,10623.41208171207,21253.378676470587,2447.5714285714284,5716.860371741097,16993.114117647063,21928.266917293236,166
